Volume,Page,Sheet Type,Decade,Country,County,Subdivision,GitHub?,GitHub Location,Transcribed Location,Year count,Start Year,Summary,Readings,100s+999s,% Complete,First Reading,Last Reading,Totals count,Totals 100s+999s,Avg Total,CSV Issues,GitHub Tree,Has Station No. ?,Station No.,Station No. Sorter,Site Name,NGR,Latitude,Longitude,Elevation (ft),Stn no.,Observer,Comments
TYRain_1850-1859_F_pt1,46,Rainfall,1850s,England,Leicestershire,-,N,-,DESFORD LEICESTER,10,1850,[..#63.....],21,0,17.5,1852/01,1854/03,1,0,33.5,,-,,,,DESFORD-LEICESTER,SK 478035,52.627,-1.295,,,Kilby,
TYRain_1850-1859_F_pt1,57,Rainfall,1850s,England,Lincolnshire,-,N,-,GRANTHAM LINCS,10,1850,[.#........],11,1,9.2,1851/01,1851/12,1,0,15.8,,-,,,,GRANTHAM-REED,SK 914362,52.915,-0.642,186,,John Reed,
TYRain_1850-1859_F_pt1,59,Rainfall,1850s,England,Lincolnshire,-,N,-,Boston,10,1850,[.....#....],12,0,10.0,1855/01,1855/12,1,0,21.5,,-,,,,BOSTON-VAGUE,TF 329443,52.980,-0.022,20,,,
TYRain_1850-1859_F_pt1,81,Rainfall,1850s,England,Derbyshire,-,N,-,Combs House,10,1850,[.....9....],9,0,7.5,1855/01,1855/10,0,0,,,-,,,,COMBS-HOUSE,,,,,,,
TYRain_1850-1859_F_pt1,92,Rainfall,1850s,England,Cheshire,-,N,-,ALDERLEY EDGE CHESHIRE,10,1850,[..3#8.....],21,0,17.5,1852/10,1854/09,0,0,,,-,,,,ALDERLEY-EDGE-CHESHIRE,SJ 846781,53.300,-2.233,350,,,"NGR is the centre of Alderley Edge. Cannot locate the observer J W Long, Altitude form OS map. NGR could be +/- 1km or more and altitude +/- 100 ft."
TYRain_1850-1859_F_pt1,148,Rainfall,1850s,England,Lancashire,-,N,-,DALTON IN FURNESS,10,1850,[....T.....],0,0,0.0,,,1,0,39.6,,-,,,,DALTON-IN-FURNESS,,,,,,,S Marshall from total book. 1854 tot only
TYRain_1850-1859_F_pt1,149,Rainfall,1850s,England,Lancashire,-,N,-,CARTMEL (NOT MUCH DATA),10,1850,[TT........],0,0,0.0,,,2,0,47.3,,-,,,,CARTMEL,,,,,,,S Marshall from total book. 1850 1851 tot only
TYRain_1850-1859_F_pt1,161,Rainfall,1850s,England,Yorkshire West Riding,-,N,-,WOODHEAD TUNNEL,10,1850,[.....98...],17,0,14.2,1855/04,1856/08,0,0,,,-,,,,WOODHEAD-TUNNEL,SE 146017,53.512,-1.781,1350,,,"NGR is a ventilator shaft, to the tunnel, on Upper Grip Hill as described on the record. Altitudes match."
TYRain_1850-1859_F_pt1,163,Rainfall,1850s,England,Yorkshire West Riding,-,N,-,SNAILSDEN FARM HOUSE,10,1850,[.....98...],17,0,14.2,1855/04,1856/08,0,0,,,-,,,,SNAILSDEN-FARM-HOUSE,SE 143031,53.524,-1.786,1275,,,NGR is Snailsden Farm with stated relationship to station. Altitudes match
TYRain_1850-1859_F_pt1,182,Rainfall,1850s,England,Yorkshire West Riding,-,N,-,TODMORDEN STONES,10,1850,[T.........],0,0,0.0,,,1,0,53.1,,-,,,,TODMORDEN-STONES,,,,,,,one annual total only. No information on record. Probably in the area of Bride Stones Moor SD931267
TYRain_1850-1859_F_pt1,190,Rainfall,1850s,England,Yorkshire West Riding,-,N,-,BRADFORD,10,1850,[..TTTTTT..],0,0,0.0,,,6,0,33.4,,-,,,,BRADFORD,,,,,,,"No clues on record as to location, annual totals only"
TYRain_1850-1859_F_pt1,198,Rainfall,1850s,England,Yorkshire West Riding,-,N,-,GRIMSTON TADCASTER,10,1850,[........#.],12,0,10.0,1858/01,1858/12,1,0,19.0,,-,,,,GRIMSTON-TADCASTER,SE 499412,53.865,-1.243,75,,,"NGR is Grimston Park, S of Tadcaster. Altitude from OS map"
TYRain_1850-1859_F_pt1,222,Rainfall,1850s,England,Yorkshire North Riding,-,N,-,STOKESLEY,10,1850,[..#.......],12,0,10.0,1852/01,1852/12,1,0,25.2,,-,,,,STOKESLEY-EARLY,NZ 526086,54.470,-1.190,,,Col Hildyard,
TYRain_1850-1859_F_pt1,237,Rainfall,1850s,England,Northumberland,-,N,-,NEWCASTLE TYNE,10,1850,[..#6......] Dup,18,0,15.0,1852/01,1853/09,1,0,42.7,Duplication,-,,,,NEWCASTLE-VAGUE,,,,,,,no info but data duplicate of page 236 except Aug and Sept 1852 bracketed on p236 and separated page 237
TYRain_1850-1859_F_pt1,242,Rainfall,1850s,England,Northumberland,-,N,-,N SHIELDS,10,1850,[..########] Dup,94,1,78.3,1852/01,1859/12,7,0,41.7,Duplication,-,,,,NORTH-SHIELDS-DUPLICATE-DATA,,,,,,,duplicate of page 241 which is in NORTH-SHIELDS-ROSELLA V1
TYRain_1850-1859_F_pt1,295,Rainfall,1850s,England,Cumberland,-,N,-,CARLISLE (SCOTBY),10,1850,[.#........],12,0,10.0,1851/01,1851/12,1,0,26.9,,-,,,,CARLISLE-SCOTBY-VAGUE,NY 4455,54.89,-2.87,,,,1851 part. 9.5 miles fr Solway
TYRain_1850-1859_F_pt1,307,Rainfall,1850s,England,Westmorland,-,N,-,LANCRIGG NR GRASMERE,10,1850,[.........6],6,0,5.0,1859/07,1859/12,0,0,,,-,,,,LANCRIGG-NR-GRASMERE,NY 330084,54.467,-3.035,300?,,,?300' Sir John Richardson
TYRain_1850-1859_G_pt1,5,Rainfall,1850s,England,Surrey,Surrey-became-London,N,-,ST THOMAS HOSPITAL (WESTMINSTER BRIDGE) SOUTHWARK,10,1850,[....4####9],58,0,48.3,1854/09,1859/12,1,0,21.7,,-,,,,ST-THOMAS-HOSPITAL-WESTMINSTER-BRIDGE-SOUTHWARK,,,,,,,
TYRain_1850-1859_G_pt1,7,Rainfall,1850s,England,Kent,Kent-became-London,N,-,LEWISHAM,10,1850,[....T.....],0,0,0.0,,,1,0,19.9,,-,,,,LEWISHAM,TQ 387759,51.465,-0.005,,,,
TYRain_1850-1859_G_pt1,19,Rainfall,1850s,England,Middlesex,Middlesex-became-London,N,-,HAMMERSMITH,10,1850,[......TTT.],0,0,0.0,,,3,0,19.5,,-,,,,HAMMERSMITH,,,,,,,NGR no clues on sheets. Recorded Annual Totals only
TYRain_1850-1859_G_pt1,20,Rainfall,1850s,England,Middlesex,Middlesex-became-London,N,-,LONDON (BRYANSTONE SQUARE),10,1850,[........9#],21,0,17.5,1858/04,1859/12,1,0,28.0,,-,,,,8-BRYANSTON-SQUARE-LONDON,TQ 277814,51.517,-0.161,93,,,NGR is 8 Bryanstone Sq. Altitudes match
TYRain_1850-1859_G_pt1,21,Rainfall,1850s,England,Middlesex,Middlesex-became-London,N,-,WESTMINSTER PIMLICO QUEENS ROW,10,1850,[......37..],10,0,8.3,1856/10,1857/07,0,0,,,-,,,,WESTMINSTER-PIMLICO-QUEENS-ROW,TQ 289793,51.498,-0.144,20,,,"NGR is beside Royal Mews, which apparently was Queens Row. Altitude from OS map"
TYRain_1850-1859_G_pt1,26,Rainfall,1850s,England,Middlesex,Middlesex-became-London,N,-,HACKNEY,10,1850,[.......##T],24,0,20.0,1857/01,1858/12,3,0,23.3,,-,,,,HACKNEY-1850S,,,,,,,"No information on record to help pinpoint its location, even no observer name. Readings are not calendar months!"
TYRain_1850-1859_G_pt1,42,Rainfall,1850s,England,Surrey,Surrey-stayed-Surrey,N,-,REIGATE,10,1850,[.........T],0,0,0.0,,,1,0,33.0,,-,,,,REIGATE,,,,,,Dines,
TYRain_1850-1859_G_pt1,50,Rainfall,1850s,[Unidentified],[Unidentified],-,N,-,DAWSON HALL,10,1850,[.TTTTTTT..],0,0,0.0,,,7,0,25.0,,-,,,,DAWSON-HALL-UNIDENTIFIED-LOCATION,,,,,,,No-one has been able to locate this definitively. The sheet gives Kent as a possibility.
TYRain_1850-1859_G_pt1,53,Rainfall,1850s,England,Kent,Kent-stayed-Kent,N,-,PATRIXBOURNE CANTERBURY,10,1850,[.....76...],13,0,10.8,1855/06,1856/08,0,0,,,-,,,,CANTERBURY-PATRIXBOURNE,TR 186554,51.256,1.131,97,,Smith,
TYRain_1850-1859_G_pt1,65,Rainfall,1850s,England,Kent,Kent-stayed-Kent,N,-,BEXLEY HEATH,10,1850,[.....5....],5,0,4.2,1855/02,1855/06,0,0,,,-,,,,BEXLEYHEATH,TQ 479752,51.456,0.127,,,Spurrell,
TYRain_1850-1859_G_pt1,116,Rainfall,1850s,England,Hertfordshire,-,N,-,TOTTERIDGE PARK MIDDLESEX,10,1850,[.....3....],3,0,2.5,1855/03,1855/09,0,0,,,-,,,,TOTTERIDGE-PARK,TQ 234943,51.634,-0.218,,,Wilkinson,
TYRain_1850-1859_G_pt1,132,Rainfall,1850s,England,Buckinghamshire,-,N,-,AYLESBURY,10,1850,[.44.......],8,0,6.7,1851/09,1852/04,0,0,,,-,,,,AYLESBURY-1851,SP 819138,51.817,-0.813,,,,
TYRain_1850-1859_G_pt1,145,Rainfall,1850s,England,Oxfordshire,-,N,-,Thame Oxford,10,1850,[..6.......],6,0,5.0,1852/01,1852/06,0,0,,,-,,,,THAME,SP 704063,51.751,-0.982,,,,
TYRain_1850-1859_G_pt1,151,Rainfall,1850s,England,Huntingdonshire,-,N,-,HIGHFIELD HOUSE ST NEOTS,10,1850,[..########] Dup,96,0,80.0,1852/01,1859/12,8,0,25.5,Duplication,-,,,,ST-NEOTS-HIGHFIELD-HOUSE,TL 187605,52.230,-0.263,,,,Prob dup of Highfield Notts
TYRain_1850-1859_G_pt1,154,Rainfall,1850s,England,Bedfordshire,-,N,-,Chiltern,10,1850,[.....T....],0,0,0.0,,,1,0,23.6,,-,,,,CHILTERN,TL 008194,51.864,-0.538,,,,Not found GR on high point in Chilterns
TYRain_1850-1859_G_pt1,161,Rainfall,1850s,England,Bedfordshire,-,N,-,SHARNBROOK,10,1850,[......39..],12,0,10.0,1856/07,1857/09,0,0,,,-,,,,SHARNBROOK,SP 992597,52.227,-0.549,,,,Sharnbrook Grange
TYRain_1850-1859_G_pt1,177,Rainfall,1850s,England,Suffolk,-,N,-,THETFORD ELVEDEN SUFFOLK,10,1850,[6.........],6,0,5.0,1850/01,1850/06,0,0,,,-,,,,ELVEDEN,TL 824797,52.385,0.679,,,Newton,
TYRain_1850-1859_G_pt1,191,Rainfall,1850s,England,Berkshire,-,N,-,HERMITAGE,10,1850,[#.........],12,0,10.0,1850/01,1850/12,1,0,22.5,,-,,,,HERMITAGE,SU 507729,51.453,-1.272,,,,"This is Hermitage near Newbury, based on a match to readings in The Reading Mercury, which gives Rev. Walter Sheppard as the observer. Hermitage Vicarage used for the grid reference."
TYRain_1850-1859_G_pt1,206,Rainfall,1850s,England,Dorset,-,N,-,WEST LODGE DORCHESTER,10,1850,[..TT#.....],12,0,10.0,1854/01,1854/12,3,0,38.9,,-,,,,DORCHESTER-WEST-LODGE,,,,,,,
TYRain_1850-1859_G_pt1,215,Rainfall,1850s,England,Devon,Devon South,N,-,BURRATOR SHEEPSTOR DARTMOOR,10,1850,[.....####.],48,0,40.0,1855/01,1858/12,4,0,48.8,,-,,,,DARTMOOR-SHEEPSTOR-BURRATOR,SX 555677,50.491,-4.039,,,Henry Terrell,House called Burrator
TYRain_1850-1859_G_pt1,217,Rainfall,1850s,England,Devon,Devon South,N,-,ROUGHTOR,10,1850,[......T...],0,0,0.0,,,1,0,61.0,,-,,,,ROUGHTOR,,,,,,,
TYRain_1850-1859_G_pt1,220,Rainfall,1850s,England,Devon,Devon South,N,-,SOUTH SYDENHAM RECTORY,10,1850,[..3##..###],63,0,52.5,1852/10,1859/12,5,0,40.8,,-,,,,SOUTH-SYDENHAM-RECTORY,SX 406757,50.559,-4.252,,,,also called sydenham damerel
TYRain_1850-1859_G_pt1,233,Rainfall,1850s,England,Devon,Devon South,N,-,MAMHEAD DEVON,10,1850,[..#.......],12,0,10.0,1852/01,1852/12,1,0,47.9,,-,,,,MAMHEAD-DEVON,,,,,,,
TYRain_1850-1859_G_pt1,244,Rainfall,1850s,England,Devon,Devon North,N,-,BARNSTAPLE BRAUNTON LIGHT HO,10,1850,[.....T....],0,0,0.0,,,1,0,24.0,,-,,,,BARNSTAPLE-BRAUNTON-LIGHT-HOUSE,,,,,,,
TYRain_1850-1859_G_pt1,245,Rainfall,1850s,England,Devon,Devon North,N,-,CHAWLEIGH CHULMLEIGH,10,1850,[........T#],12,0,10.0,1859/01,1859/12,2,1,39.6,,-,,,,CHAWLEIGH-CHULMLEIGH,,,,,,,
TYRain_1850-1859_G_pt1,250,Rainfall,1850s,England,Devon,Devon North,N,-,BRAUNSTON BARNSTAPLE,10,1850,[.....##9..],32,1,26.7,1855/01,1857/09,2,0,31.8,,-,,,,BARNSTAPLE-BRAUNTON,,,,,,,braunton
TYRain_1850-1859_G_pt1,251,Rainfall,1850s,England,Devon,Devon North,N,-,APPLEDORE TAW N DEVON,10,1850,[.....T....],0,0,0.0,,,1,0,24.2,,-,,,,APPLEDORE-TAW,,,,,,,
TYRain_1850-1859_G_pt1,269,Rainfall,1850s,England,Cornwall,-,N,-,LOSTWITHIEL BOCONNOC,10,1850,[..........] ??,0,0,0.0,,,0,1,,Not empty,-,,,,LOSTWITHIEL-BOCONNOC,,,,,,,1 annual total only
TYRain_1850-1859_G_pt1,277,Rainfall,1850s,England,Somerset,-,N,-,WELLS NR FROME,10,1850,[...39.....],12,0,10.0,1853/10,1854/09,0,1,,,-,,,,WELLS-NR-FROME,,,,,,,
TYRain_1850-1859_G_pt1,279,Rainfall,1850s,England,Somerset,-,N,-,BATH COMBE DOWN,10,1850,[.#........],12,0,10.0,1851/01,1851/12,1,0,27.2,,-,,,,BATH-COMBE-DOWN-ISABELLA-PLACE,,,,,,,
TYRain_1850-1859_G_pt1,287,Rainfall,1850s,England,Somerset,-,N,-,Doulting Somerset,10,1850,[.....T....],0,0,0.0,,,1,0,37.9,,-,,,,DOULTING-SOMERSET,,,,,,,
TYRain_1850-1859_G_pt1,289,Rainfall,1850s,England,Somerset,-,N,-,HIGHBRIDGE SOMERSET,10,1850,[.....T....],0,0,0.0,,,1,0,23.7,,-,,,,HIGHBRIDGE-SOMERSET,,,,,,,
TYRain_1850-1859_G_pt1,290,Rainfall,1850s,England,Somerset,-,N,-,WEDMORE SOMERSET,10,1850,[......T...],0,0,0.0,,,1,0,28.9,,-,,,,WEDMORE-SOMERSET,,,,,,,
TYRain_1850-1859_H_pt1,4,Rainfall,1850s,Wales,Glamorgan,-,N,-,ALLTYGRUG SWANSEA,10,1850,[..#.......],12,0,10.0,1852/01,1852/12,1,0,85.7,,-,,,,SWANSEA-ALLTYGRUG,SN 762094,51.770,-3.796,700,,,
TYRain_1850-1859_H_pt1,5,Rainfall,1850s,Wales,Glamorgan,-,N,-,GRAIGARN SWANSEA,10,1850,[..#.......],12,0,10.0,1852/01,1852/12,1,0,81.6,,-,,,,SWANSEA-GRAIGARN,SS 675937,51.626,-3.916,356,,,Low confidence NGR
TYRain_1850-1859_H_pt1,10,Rainfall,1850s,Wales,Glamorgan,-,N,-,ABERDARE,10,1850,[.........T],0,0,0.0,,,1,0,62.2,,-,,,,ABERDARE,SO 002026,51.713,-3.446,,,,Totals book
TYRain_1850-1859_H_pt1,30,Rainfall,1850s,Channel Islands,Jersey,-,N,-,JERSEY ST HELIER,10,1850,[1.........],1,0,0.8,1850/01,1850/01,0,0,,,-,,,,JERSEY-ST-HELIER,,,,,,,
TYRain_1850-1859_H_pt1,31,Rainfall,1850s,Channel Islands,Jersey,-,N,-,JERSEY ST AUBINS KING,10,1850,[5#995.....],40,0,33.3,1850/08,1854/06,1,0,25.5,,-,,,,JERSEY-ST-AUBINS-KING,,,,,,,Moved 5 Times Within 10 Years
TYRain_1850-1859_H_pt1,32,Rainfall,1850s,Channel Islands,Jersey,-,N,-,JERSEY ST AUBINS KING,10,1850,[7#9#6.....] Dup,46,0,38.3,1850/06,1854/06,2,0,27.1,Duplication,-,,,,JERSEY-ST-AUBINS-KING,,,,,,,
TYRain_1850-1859_H_pt1,46,Rainfall,1850s,Scotland,Dumfriesshire,-,N,-,MOFFATT TOWN,10,1850,[....##....],24,0,20.0,1854/01,1855/12,2,0,43.6,,-,,,,MOFFATT-TOWN,NT 084051,55.331,-3.445,348,,,348' no other info. St John's church used as NGR - right elevation
TYRain_1850-1859_H_pt1,82,Rainfall,1850s,Scotland,Peeblesshire,-,N,-,PEEBLES UNKNOWN,10,1850,[...T......],0,0,0.0,,,1,0,28.7,,-,,,,PEEBLES-UNKNOWN,,,,,,,
TYRain_1850-1859_H_pt1,98,Rainfall,1850s,Scotland,Midlothian (Edinburgh),-,N,-,GLENCORSE ISLAND,10,1850,[#####.....],60,0,50.0,1850/01,1854/12,5,0,40.5,,-,,,,GLENCORSE-ISLAND,NT 247619,55.844,-3.204,,,,poss NGR NT247619 - Barracks
TYRain_1850-1859_H_pt1,104,Rainfall,1850s,Scotland,Midlothian (Edinburgh),-,N,-,CAPE LAW HILL,10,1850,[#98#5.....],45,1,37.5,1850/01,1854/05,1,0,40.5,,-,,,,CAPE-LAW-HILL,NT 2165,55.87,-3.26,,,,patchy record 1850-54. no elev. Locate hill ok
TYRain_1850-1859_H_pt1,109,Rainfall,1850s,Scotland,Midlothian (Edinburgh),-,N,-,EDINBURGH Adies,10,1850,[.........#],12,0,10.0,1859/01,1859/12,1,0,22.6,,-,,,,EDINBURGH-ADIES,,,,,,,1859 no info
TYRain_1850-1859_H_pt1,132,Rainfall,1850s,Scotland,Ayrshire,-,N,-,AYR,10,1850,[.......9..],9,0,7.5,1857/01,1857/09,0,0,,,-,,,,AYR,,,,,,,"Ord Office, nothing else. Ordnance?"
TYRain_1850-1859_H_pt1,134,Rainfall,1850s,Scotland,Ayrshire,-,N,-,CRAIGIE,10,1850,[.....TT...],0,0,0.0,,,2,0,26.8,,-,,,,CRAIGIE,NS 4232,55.56,-4.51,,,,"record says ""where? 4 miles S of Kilmarnock? Craigie Kilmarnock"
TYRain_1850-1859_H_pt1,148,Rainfall,1850s,Scotland,Renfrewshire,-,N,-,CRAIGPARK,10,1850,[#.........],11,0,9.2,1850/01,1850/11,0,0,,,-,,,,CRAIGPARK,,,,379,,,Unable to locate
TYRain_1850-1859_H_pt1,288,Rainfall,1850s,Ireland/Republic of Ireland,Cork,-,N,-,CORK,10,1850,[.1T..T#...],13,0,10.8,1851/01,1856/12,3,0,32.8,,-,,,,CORK-ROYAL-INST,,,,,,Royal Institution,Not researched
TYRain_1850-1859_H_pt1,303,Rainfall,1850s,Ireland/Republic of Ireland,Dublin,-,N,-,WESTLAND POUND,10,1850,[.....T....],0,0,0.0,,,1,0,46.9,,-,,,,WESTLAND-POUND,,,,,,,?where ?Dublin no other info.
TYRain_1850-1859_H_pt1,314,Rainfall,1850s,Ireland/Northern Ireland,Armagh,-,N,-,ARMAGH UNKNOWN,10,1850,[..###.....] Dup,35,1,29.2,1852/01,1854/12,3,0,39.6,Duplication,-,,,,ARMAGH-VAGUE,,,,,,,1852-54 no info
TYRain_1850-1859_H_pt1,319,Rainfall,1850s,Ireland/Northern Ireland,Antrim,-,N,-,BELFAST R.E OFFICE,10,1850,[.....3##9.],34,0,28.3,1855/10,1858/09,1,0,23.8,,-,,,,BELFAST-RE-OFFICE,,,,,,,"no elev, Capt Wilkinson RE"
TYRain_1850-1859_H_pt1,320,Rainfall,1850s,Ireland/Northern Ireland,Antrim,-,N,-,BELFAST,10,1850,[......5#9.] Dup,26,0,21.7,1856/08,1858/09,1,0,29.8,Duplication,-,,,,BELFAST-RE-OFFICE,,,,,,,"no elev, Capt Wilkinson RE data very different from those on page 319"
TYRain_1860-1869_01_pt1,13,Rainfall,1860s,England,Surrey,Surrey-became-London,N,-,UPPER TOOTING,10,1860,[.......3#9],24,1,20.0,1867/10,1869/12,2,0,23.4,,-,,,,UPPER-TOOTING,,,,,,,
TYRain_1860-1869_01_pt1,14,Rainfall,1860s,England,Surrey,Surrey-became-London,N,-,BRIXTON HILL,10,1860,[.....#####],60,0,50.0,1865/01,1869/12,5,0,27.1,,-,,,,BRIXTON-HILL,TQ 305740,51.450,-0.123,127,,miss sweeting,NGR is on Brixton Hill at the stated altitude.
TYRain_1860-1869_01_pt1,15,Rainfall,1860s,England,Surrey,Surrey-became-London,N,-,CAMBERWELL SURREY,10,1860,[.#........],12,0,10.0,1861/01,1861/12,1,0,16.4,,-,,,,CAMBERWELL-SURREY,,,,,,,
TYRain_1860-1869_01_pt1,16,Rainfall,1860s,England,Surrey,Surrey-became-London,N,-,LONDON 378 KENNINGTON ROAD,10,1860,[........##],23,0,19.2,1868/01,1869/12,1,0,21.2,,-,,,,KENNINGTON-ROAD,TQ 312779,51.485,-0.112,19,,,"NGR is 378 Kennington Road, the address on the record. Altitudes match."
TYRain_1860-1869_01_pt1,19,Rainfall,1860s,England,Surrey,Surrey-became-London,N,-,Clapham,10,1860,[########3.],99,0,82.5,1860/01,1868/03,7,0,23.6,,-,,,,CLAPHAM,TQ 286753,51.462,-0.150,80,,h doxat,"NGR is 1 Cedars Road, as noted on record. Altitudes match. Gauge was a 1 The Terrace, 200m ESE (TQ288752) from Apr 1859 to Sept 1861 and then moved to Cedars Road. Gauge moved to Stockwell in April 1867, not sure where. Note readings for Apr to Dec 1859 are noted on the 18060s record"
TYRain_1860-1869_01_pt1,20,Rainfall,1860s,England,Surrey,Surrey-became-London,N,-,WANDSWORTH COMMON,10,1860,[......#...],12,0,10.0,1866/01,1866/12,1,0,28.1,,-,,,,WANDSWORTH-COMMON,,,,,,,
TYRain_1860-1869_01_pt1,22,Rainfall,1860s,England,Surrey,Surrey-became-London,N,-,SUMMERFIELD HOUSE WEST HILL WANDSWORTH,10,1860,[.....#####],60,0,50.0,1865/01,1869/12,5,0,26.5,,-,,,,SUMMERFIELD-HOUSE-WEST-HILL-WANDSWORTH,TQ 246744,51.455,-0.208,86,,j e richard,NGR is on the road called West Hill at the stated altitude. Cannot locate Summerfield House or the observer J E Richards. The area local area is also called West Hill and the gauge could be +/- 200m
TYRain_1860-1869_01_pt1,26,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,8 BRYANSTON SQUARE LONDON,10,1860,[######....],72,0,60.0,1860/01,1865/12,6,0,23.7,,-,,,,8-BRYANSTON-SQUARE-LONDON,TQ 277814,51.517,-0.161,93,,,NGR is 8 Bryanstone Sq. Altitudes match
TYRain_1860-1869_01_pt1,33,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,CAMDEN TOWN ROCHESTER SQUARE,10,1860,[.........#],12,0,10.0,1869/01,1869/12,1,0,24.7,,-,,,,CAMDEN-TOWN-ROCHESTER-SQUARE,TQ 294843,51.543,-0.135,100,,,NGR is middle of Rochester Sq. Altitude from OS map. NGR could be +/- 100m
TYRain_1860-1869_01_pt1,34,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,GRAYS INN ROAD,10,1860,[..#.......],12,0,10.0,1862/01,1862/12,1,0,25.7,,-,,,,GRAYS-INN-ROAD,,,,,,,
TYRain_1860-1869_01_pt1,39,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,Blomfield Terrace Pimlico London,10,1860,[.....##...],24,0,20.0,1865/01,1866/12,2,0,27.7,,-,,,,BLOMFIELD-TERRACE-PIMLICO-LONDON,,,,,,,
TYRain_1860-1869_01_pt1,40,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,Pulford Street Pimlico London,10,1860,[.....##...],24,0,20.0,1865/01,1866/12,2,0,31.2,,-,,,,PULFORD-STREET-PIMLICO-LONDON,,,,,,,
TYRain_1860-1869_01_pt1,44,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,NOTTING HILL,10,1860,[.....68#73],34,0,28.3,1865/07,1869/04,0,0,,,-,,,,NOTTING-HILL,,,,,,,
TYRain_1860-1869_01_pt1,45,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,BROMLEY BOW,10,1860,[......#...],12,0,10.0,1866/01,1866/12,1,0,28.1,,-,,,,BROMLEY-BOW,,,,,,,
TYRain_1860-1869_01_pt1,51,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,FINCHLEY ROAD HAMPSTEAD,10,1860,[5#........],17,0,14.2,1860/08,1861/12,1,0,20.6,,-,,,,FINCHLEY-ROAD-HAMPSTEAD,TQ 252856,51.555,-0.195,270,,,NGR is on the Finchley Road where the altitude is about 170ft. There are two gauges at this site one at 270 ft and the other at 306 ft. is the latter  at roof level? Could be out by +/- 500 yards or more
TYRain_1860-1869_01_pt1,52,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,FINCHLEY ROAD HAMPSTEAD,10,1860,[5#........],17,0,14.2,1860/08,1861/12,1,0,14.0,,-,,,,FINCHLEY-ROAD-HAMPSTEAD,TQ 252856,51.555,-0.195,306,,,NGR is on the Finchley Road where the altitude is about 170ft. There are two gauges at this site one at 270 ft and the other at 306 ft. is the latter  at roof level? Could be out by +/- 500 yards or more
TYRain_1860-1869_01_pt1,54,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,MOUNT GROVE HAMPSTEAD,10,1860,[.9##..2...],33,0,27.5,1861/03,1866/06,1,0,28.8,,-,,,,MOUNT-GROVE-HAMPSTEAD,,,,,,,
TYRain_1860-1869_01_pt1,59,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,Holloway,10,1860,[.......###],36,0,30.0,1867/01,1869/12,3,0,25.0,,-,,,,HOLLOWAY-ROAD,,,,,,,
TYRain_1860-1869_01_pt1,60,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,11 Offord RoadLondon,10,1860,[....###...],36,0,30.0,1864/01,1866/12,3,0,25.9,,-,,,,11-OFFORD-ROAD-LONDON,,,,,,,
TYRain_1860-1869_01_pt1,62,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,7 Compton Terrace Islington London,10,1860,[.......7##],31,0,25.8,1867/06,1869/12,2,0,24.0,,-,,,,7-COMPTON-TERRACE-ISLINGTON-LONDON,TQ 316844,51.543,-0.104,122,,,NGR is 7 Compton Terrace. Altitudes match
TYRain_1860-1869_01_pt1,64,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,HACKNEY TOWN HALL,10,1860,[#######...],83,1,69.2,1860/01,1866/12,7,0,26.1,,-,,,,HACKNEY-TOWN-HALL,TQ 349850,51.548,-0.056,40,,,NGR is the Old Town Hall at 34 Mare Street. Altitudes match. The new Town Hall was opened in 1866 and is almost certainly not the location; it is 300m S.
TYRain_1860-1869_01_pt1,65,Rainfall,1860s,England,Middlesex,Middlesex-became-London,N,-,Poplar London,10,1860,[..#5......],17,0,14.2,1862/01,1863/05,1,0,25.6,,-,,,,POPLAR-LONDON,,,,,,,
TYRain_1860-1869_01_pt1,66,Rainfall,1860s,England,Middlesex,Middlesex-stayed-Middlesex,N,-,Mill Hill Hendon London,10,1860,[....3##...],27,0,22.5,1864/10,1866/12,2,0,31.1,,-,,,,MILL-HILL-HENDON-LONDON,,,,,,,
TYRain_1860-1869_01_pt1,69,Rainfall,1860s,England,Middlesex,Middlesex-stayed-Middlesex,N,-,TOTTENHAM VICARAGE,10,1860,[.93.......],12,0,10.0,1861/04,1862/03,1,0,21.4,,-,,,,TOTTENHAM-VICARAGE,,,,,,,
TYRain_1860-1869_01_pt1,71,Rainfall,1860s,England,Middlesex,Middlesex-stayed-Middlesex,N,-,Bury Street Lower Edmonton,10,1860,[#######...],84,0,70.0,1860/01,1866/12,7,0,22.9,,-,,,,BURY-STREET-LOWER-EDMONTON,TQ 336945,51.633,-0.071,75,,,NGR is the middle of an area called Bury Street in Edmonton. Altitude from OS map. NGR could be +/- 500m
