src_id,Station name,Area,Area type,Station start date,Station end date,Latitude,Longitude,Postcode,Open datasets available
16688,CARNOUSTIE,ANGUS,COUNTY,[1911-01-01],[1957-12-31],56.4998,-2.7002,DD7,
55877,CARNOUSTIE: HATTON W WKS,ANGUS,COUNTY,[2003-08-01],[Current],56.5261,-2.64712,DD7,
189,CARNOUSTIE NO 2,ANGUS,COUNTY,[1950-01-01],[1978-12-31],56.5069,-2.72308,DD7 6,DR DT DW HW ST
16689,CARNOUSTIE NO 3,ANGUS,COUNTY,[1958-01-01],[1971-12-31],56.4997,-2.71807,DD7 7,
15051,CLATTO RESR: DUNDEE,ANGUS,COUNTY,[1937-01-01],[2003-04-01],56.4975,-3.02669,DD3 0,
15222,CLINTLAW,ANGUS,COUNTY,[1960-01-01],[2005-06-01],56.7403,-3.21316,PH11 8,
15028,CORMUIR,ANGUS,COUNTY,[1931-01-01],[1981-12-31],56.7868,-3.13608,DD8 5,
15027,CORTACHY,ANGUS,COUNTY,[1977-01-01],[Current],56.7256,-2.98951,DD8 5,
15224,CREICH HILL NORTH,ANGUS,COUNTY,[1909-01-01],[1972-12-31],56.7107,-3.2024,PH11 8,
15045,CROMBIE COUNTRY PARK,ANGUS,COUNTY,[1867-01-01],[Current],56.5537,-2.77576,DD5 3,DR DT DW HW ST
15044,CROMBIE RESR NO 2,ANGUS,COUNTY,[1946-01-01],[1972-12-31],56.5541,-2.78092,DD5 3,
15215,DALVANIE,ANGUS,COUNTY,[1931-01-01],[1987-12-31],56.7759,-3.33215,PH11 8,
15032,DEN OF OGIL,ANGUS,COUNTY,[1907-01-01],[1981-12-31],56.7464,-2.91736,DD8 3,
183,DUNDEE,ANGUS,COUNTY,[1865-01-01],[1996-06-30],56.4704,-2.93829,DD4 6,DR DT DW HW MW ST
15061,DUNDEE: CAMPERDOWN WKS,ANGUS,COUNTY,[1885-01-01],[1969-12-31],56.4744,-3.00334,DD2 3,
15058,DUNDEE: CRESCENT,ANGUS,COUNTY,[1783-01-01],[1800-12-31],56.4602,-2.97699,DD1 1,
15057,DUNDEE HARBOUR,ANGUS,COUNTY,[1884-01-01],[1951-12-31],56.4567,-2.96717,DD1 4,
16690,DUNDEE HARBOUR NO 2,ANGUS,COUNTY,[1951-01-01],[1968-12-31],56.4604,-2.9559,DD1 3,
18918,DUNDEE (RIVERSIDE PARK),ANGUS,COUNTY,[1995-01-01],[Current],56.4527,-3.01737,DD4 0,
15228,DYKENDS,ANGUS,COUNTY,[1928-01-01],[2005-06-01],56.698,-3.21996,PH11 8,
15043,FALLAWS,ANGUS,COUNTY,[1918-01-01],[2004-11-01],56.554,-2.80858,DD5 3,
16691,FORFAR,ANGUS,COUNTY,[1979-01-01],[1979-12-31],56.6304,-2.93085,DD8 1,
15239,FORFAR: LILYBANK CRESCENT,ANGUS,COUNTY,[1933-01-01],[1958-12-31],56.6433,-2.88713,DD8 3,
15237,FORFAR: LILYBANK CRESCENT NO 2,ANGUS,COUNTY,[1953-01-01],[1958-12-31],56.6461,-2.86926,DD8 2,
55963,FORFAR: MURTON STEADING,ANGUS,COUNTY,[2010-02-01],[Current],56.6511,-2.82207,DD8 2,
186,FORFAR NO 2,ANGUS,COUNTY,[1979-02-02],[1983-12-31],56.6575,-2.77327,DD8 2,DR DT DW HW MW ST
185,FORFAR NO 3,ANGUS,COUNTY,[1985-01-01],[1994-12-31],56.6834,-2.92726,DD8 3,DR DT DW HW MW
15038,FORFAR: PITSCANDLY HOUSE,ANGUS,COUNTY,[1892-01-01],[1955-12-31],56.6616,-2.84025,DD8 3,
15240,FORFAR S WKS,ANGUS,COUNTY,[1967-01-01],[Current],56.6409,-2.90922,DD8 3,
15238,FORFAR: YEAMAN STREET,ANGUS,COUNTY,[1933-01-01],[1953-12-31],56.6461,-2.87415,DD8 2,
56667,FORTER,ANGUS,COUNTY,[2010-02-01],[Current],56.767,-3.33042,PH11 8,
55772,GELLA BRIDGE,ANGUS,COUNTY,[2005-05-01],[Current],56.7752,-3.02771,DD8 4,
15243,GLAMIS CASTLE,ANGUS,COUNTY,[1898-01-01],[1956-12-31],56.62,-2.99742,DD8 1,
184,GLAMIS CASTLE NO 2,ANGUS,COUNTY,[1956-01-01],[2011-06-01],56.6255,-2.99805,DD8 1,DR DT DW HW ST
15244,GLAMIS CASTLE NO 3,ANGUS,COUNTY,[1981-01-01],[2010-03-01],56.6238,-3.00903,DD8 1,
15219,GLEN DAMFF,ANGUS,COUNTY,[1928-01-01],[2011-11-01],56.7704,-3.22976,PH11 8,
15229,GLENDYE,ANGUS,COUNTY,[1928-01-01],[2005-06-01],56.7453,-3.15118,DD8 5,
15221,GLENHEAD,ANGUS,COUNTY,[1928-01-01],[2005-06-01],56.7692,-3.18955,PH11 8,
15003,GLEN LEE,ANGUS,COUNTY,[1952-01-01],[2003-11-30],56.9207,-3.02843,DD9 7,
15033,GLENOGIL W WKS,ANGUS,COUNTY,[1914-01-01],[2004-10-01],56.7509,-2.90766,DD8 3,
15029,GLEN PROSEN: PEARSIE HOUSE,ANGUS,COUNTY,[1907-01-01],[1950-12-31],56.7221,-3.03771,DD8 5,
15005,INCHGRUNDLE,ANGUS,COUNTY,[1952-01-01],[2003-11-30],56.9014,-2.96878,DD9 7,
16624,INVERMARK BRIDGE,ANGUS,COUNTY,[1995-01-01],[Current],56.9114,-2.91364,DD9 7,
15006,INVERMARK LODGE,ANGUS,COUNTY,[1952-01-01],[2003-11-30],56.9107,-2.93453,DD9 7,
15270,KETTINS SCHOOL,ANGUS,COUNTY,[1908-01-01],[1946-12-31],56.536,-3.23752,PH13 9,
15021,KINNABER W WKS,ANGUS,COUNTY,[1895-01-01],[1990-12-31],56.7498,-2.46935,DD10 9,
15050,KIRKTON OF AUCHTERHOUSE,ANGUS,COUNTY,[1971-01-01],[1985-12-31],56.5322,-3.06666,DD3 0,
15242,KIRRIEMUIR,ANGUS,COUNTY,[1966-01-01],[1983-12-31],56.6793,-3.00061,DD8 5,
15234,KIRRIEMUIR: LINTRATHEN,ANGUS,COUNTY,[1946-01-01],[1960-12-31],56.6731,-3.18652,DD8 4,
18901,KIRRIEMUIR: ST MARYS RECTORY,ANGUS,COUNTY,[1996-05-01],[1999-06-02],56.6756,-3.01031,DD8 5,DR DT DW HW MW ST
56688,KIRRIEMUIR S WKS,ANGUS,COUNTY,[2010-02-01],[Current],56.66,-2.99831,DD8 5,
55730,LEDNATHIE,ANGUS,COUNTY,[1914-01-01],[1922-12-31],56.7501,-3.11552,DD8 4,
55967,LETHAM GRANGE,ANGUS,COUNTY,[2006-04-01],[Current],56.6042,-2.60797,DD1,
15235,LINTRATHEN,ANGUS,COUNTY,[1876-01-01],[1991-12-31],56.6723,-3.18323,DD2 5,
15217,LINTRATHEN W WKS,ANGUS,COUNTY,[1991-01-01],[Current],56.6709,-3.18735,DD2 5,DR DT DW HW
15218,LOCHCRAIGS,ANGUS,COUNTY,[1957-01-01],[1963-12-31],56.6705,-3.18317,DD8 4,
15230,LONGDRUM,ANGUS,COUNTY,[1928-01-01],[2005-06-01],56.7433,-3.18055,PH11 8,
15049,LUNDIE CASTLE FARM,ANGUS,COUNTY,[1973-01-01],[1982-12-31],56.5084,-3.12124,DD2 5,
15223,MACRITCH,ANGUS,COUNTY,[1928-01-01],[1959-12-31],56.7358,-3.20974,PH11 8,
15053,MIDDLE BRIGHTY,ANGUS,COUNTY,[1971-01-01],[1974-12-31],56.5389,-2.90421,DD4 0,
15046,MONIKIE RESR NO 1,ANGUS,COUNTY,[1871-01-01],[1987-12-31],56.5342,-2.80978,DD5 3,
193,MONTROSE,ANGUS,COUNTY,[1864-01-01],[1992-12-31],56.7462,-2.47911,DD10 9,DR DT DW HW MW ST
18960,MONTROSE BASIN,ANGUS,COUNTY,[1996-08-01],[2007-05-01],56.6991,-2.48938,DD10 9,
15036,MONTROSE HARBOUR,ANGUS,COUNTY,[1994-01-01],[1996-07-31],56.7012,-2.47528,DD10 9,
15023,MONTROSE NO 2,ANGUS,COUNTY,[1916-01-01],[1992-12-31],56.7148,-2.45094,DD10 8,
15037,MONTROSE: WEST END PARK,ANGUS,COUNTY,[1922-01-01],[1957-12-31],56.7103,-2.46722,DD10 8,
15025,MOULZIE,ANGUS,COUNTY,[1979-01-01],[1988-12-31],56.8862,-3.17685,DD8 5,
15039,MUIRHEADS RESR,ANGUS,COUNTY,[1907-01-01],[1997-04-30],56.5891,-2.63997,DD11 3,
181,MYLNEFIELD,ANGUS,COUNTY,[1954-01-01],[Current],56.457,-3.07182,DD2 5,DR DT DW HR HW MW RA ST
15232,NEWTON (ANGUS),ANGUS,COUNTY,[1928-01-01],[2005-06-01],56.703,-3.16622,DD8 4,
15245,NEWTYLE,ANGUS,COUNTY,[1934-01-01],[1947-12-31],56.5577,-3.13897,PH12 8,
15246,NEWTYLE NO 2,ANGUS,COUNTY,[1946-01-01],[1965-12-31],56.5594,-3.14065,PH12 8,
15048,PITERMO,ANGUS,COUNTY,[1971-01-01],[1973-12-31],56.5155,-3.13607,DD2 5,
15026,ROTTAL LODGE,ANGUS,COUNTY,[1979-01-01],[2005-04-01],56.8147,-3.0288,DD8 5,
15211,SHEILIN,ANGUS,COUNTY,[1957-01-01],[1983-12-31],56.865,-3.31891,PH11 8,
15056,STOBSMUIR RESR,ANGUS,COUNTY,[1930-01-01],[1993-12-31],56.4775,-2.95146,DD4 7,
15012,STRACATHRO HOSPITAL,ANGUS,COUNTY,[1944-01-01],[1968-12-31],56.7797,-2.61211,DD9 7,
15011,STRACATHRO HOSPITAL NO 2,ANGUS,COUNTY,[1968-01-01],[1987-12-31],56.7788,-2.61864,DD9 7,
15030,TANNADICE: EASTER OGIL,ANGUS,COUNTY,[1941-01-01],[1948-12-31],56.7439,-2.89441,DD8 3,
16625,TANNADICE S WKS,ANGUS,COUNTY,[1995-01-01],[2007-05-01],56.7091,-2.85438,DD8 3,
16687,TARFSIDE,ANGUS,COUNTY,[1958-01-01],[1961-12-31],56.9157,-2.85745,DD9 7,
15008,TARFSIDE HIGH,ANGUS,COUNTY,[1959-01-01],[1961-12-31],56.9459,-2.90911,DD9 7,
15054,TEALING: DRUM,ANGUS,COUNTY,[1974-01-01],[1982-12-31],56.5334,-2.92359,DD4 0,
15052,TEALING SCHOOL,ANGUS,COUNTY,[1971-01-01],[1979-12-31],56.5339,-2.96914,DD4 0,
15213,THE LINNS,ANGUS,COUNTY,[1957-01-01],[2000-09-30],56.8183,-3.31235,PH11 8,
15212,TULCHAN LODGE,ANGUS,COUNTY,[1957-01-01],[1983-12-31],56.8352,-3.33589,PH11 8,
192,USAN,ANGUS,COUNTY,[1964-01-01],[1979-06-30],56.6807,-2.45053,BT48 8,DR DT DW HR HW
56687,WATERSIDE: GLEN ESK,ANGUS,COUNTY,[2010-01-01],[Current],56.8996,-2.81899,DD9 7,
15231,WESTERTON,ANGUS,COUNTY,[1928-01-01],[2005-06-01],56.7245,-3.17506,PH11 8,
15055,WEST HALL FARM,ANGUS,COUNTY,[1971-01-01],[1980-12-31],56.5049,-2.88878,DD5 3,
187,WHITEHILLOCKS,ANGUS,COUNTY,[1962-01-01],[2013-04-30],56.9066,-2.90542,DD9 7,DR DT DW HW MW ST
16221,AGHALEE POLICE STATION,ANTRIM,COUNTY,[1964-01-01],[1983-12-31],54.52,-6.27017,BT67 0,
1450,ALDERGROVE,ANTRIM,COUNTY,[1926-01-01],[Current],54.6636,-6.22436,BT29 4,DR DT DW HR HW MW RA ST
16302,ALTNAHINCH DAM,ANTRIM,COUNTY,[1955-01-01],[1977-12-31],55.0417,-6.24306,BT44 9,
1452,ALTNAHINCH FILTERS,ANTRIM,COUNTY,[1965-01-01],[Current],55.0478,-6.25433,BT44 9,DR DT DW HR HW MW
1471,ANDERSONSTOWN,ANTRIM,COUNTY,[1976-01-01],[1979-12-31],54.5814,-5.9953,BT11 8,DR DT DW HW
30013,ANTRIM: MASSEREENE,ANTRIM,COUNTY,[2000-08-01],[2005-10-01],54.7131,-6.23354,None,
19249,ARMOY: GRACEHILL,ANTRIM,COUNTY,[1998-03-01],[2001-12-31],55.1282,-6.32708,BT53 8,
16308,ARMOY POLICE STATION,ANTRIM,COUNTY,[1964-01-01],[1967-12-31],55.1318,-6.32849,BT53 8,
16309,ARMOY S WKS,ANTRIM,COUNTY,[1980-01-01],[1981-12-31],55.131,-6.33323,BT53 8,
16252,BALLYBOLEY FOREST,ANTRIM,COUNTY,[1962-01-01],[1973-12-31],54.8035,-5.95476,BT39 9,
16304,BALLYBRADDIN FOREST,ANTRIM,COUNTY,[1961-01-01],[1973-12-31],55.0573,-6.2643,BT44 9,
16346,BALLYCARRY,ANTRIM,COUNTY,[1949-01-01],[Current],54.7814,-5.74631,BT40 3,
25002,BALLYCASTLE,ANTRIM,COUNTY,[1944-01-01],[2003-01-31],55.1988,-6.23772,None,DR DT DW HW
16326,BALLYCASTLE FOREST,ANTRIM,COUNTY,[1962-01-01],[1976-12-31],55.1945,-6.24577,BT54 6,
16322,BALLYCASTLE: MAGHERINTEMPLE,ANTRIM,COUNTY,[1983-01-01],[Current],55.1895,-6.20245,BT54 6,
1453,BALLYCASTLE NO 2,ANTRIM,COUNTY,[1984-01-01],[1989-12-31],55.2106,-6.24349,BT54 6,
25703,BALLYCLARE: BRUSLEEN,ANTRIM,COUNTY,[2000-06-01],[2007-12-31],54.7377,-5.96488,None,
16256,BALLYCLARE: COGRY,ANTRIM,COUNTY,[1988-01-01],[1993-12-31],54.7565,-6.04414,BT39 0,
56332,BALLYCLARE: COULTERS HILL,ANTRIM,COUNTY,[2008-10-01],[2011-06-01],54.745,-5.97257,BT39 9,
56988,BALLYCLARE: COULTERS HILL NO2,ANTRIM,COUNTY,[2011-08-01],[Current],54.7487,-5.97661,BT39 9,
16254,BALLYCLARE RASHEE,ANTRIM,COUNTY,[1994-01-01],[2009-06-01],54.758,-6.00689,BT39 9,
16255,BALLYCLARE S WKS,ANTRIM,COUNTY,[1963-01-01],[1987-12-31],54.7425,-6.00909,BT39 9,
16368,BALLYHENRY,ANTRIM,COUNTY,[1983-01-01],[1983-12-31],54.6987,-5.974,BT36 4,
1484,BALLYLUMFORD,ANTRIM,COUNTY,[1967-01-01],[1984-12-31],54.8428,-5.78305,BT40 3,DR DT DW HW
16238,BALLYMENA: HARRYVILLE,ANTRIM,COUNTY,[1877-01-01],[1971-12-31],54.8606,-6.27587,BT42 3,
16237,BALLYMENA: TROSTAN AVENUE,ANTRIM,COUNTY,[1969-01-01],[1972-12-31],54.8632,-6.26797,BT43 7,
1446,BALLYMONEY,ANTRIM,COUNTY,[1960-01-01],[1977-12-31],55.0715,-6.5236,BT53 7,DR DT DW HW
16294,BALLYMONEY S WKS,ANTRIM,COUNTY,[1973-01-01],[2007-11-01],55.0649,-6.52543,BT53 7,
19001,BALLYNURE,ANTRIM,COUNTY,[1997-01-01],[2002-06-30],54.7739,-5.95315,BT39 9,
1467,BALLYPATRICK FOREST,ANTRIM,COUNTY,[1961-01-01],[Current],55.1806,-6.15336,BT54 6,DR DT DW HR HW MW RA ST
16222,BALLYWEENY,ANTRIM,COUNTY,[1980-01-01],[1987-12-31],55.0375,-6.33242,BT44 9,
1459,BEAGHS FOREST,ANTRIM,COUNTY,[1962-01-01],[1977-12-31],55.0794,-6.18033,BT44 0,DR HW
19162,BELFAST DANESFORT,ANTRIM,COUNTY,[1997-02-01],[2002-06-11],54.5706,-5.9417,BT9 5,
16401,BELFAST: DERAMORE PARK,ANTRIM,COUNTY,[1967-01-01],[1969-12-31],54.5643,-5.94047,BT9 5,
1476,BELFAST HARBOUR,ANTRIM,COUNTY,[1966-01-01],[1994-12-31],54.6272,-5.89082,BT3 9,MW
1477,BELFAST HARBOUR DOCK,ANTRIM,COUNTY,[1994-01-01],[2003-04-30],54.6132,-5.91168,BT3 9,
18908,BELFAST HARBOUR NO 2,ANTRIM,COUNTY,[1988-06-01],[Current],54.6141,-5.91008,BT13 3,
16407,BELFAST: LINEN HALL,ANTRIM,COUNTY,[1796-01-01],[1895-12-31],54.5964,-5.92956,BT1 5,
16406,BELFAST: LINEN HALL LIBRARY,ANTRIM,COUNTY,[1895-01-01],[1903-12-31],54.5974,-5.9357,BT12 4,
1469,BELFAST: MALONE,ANTRIM,COUNTY,[1966-01-01],[1990-12-31],54.5531,-5.96731,BT9 5,DR DT DW HW ST
16374,BELFAST P STA,ANTRIM,COUNTY,[1904-01-01],[Current],54.6219,-5.90948,BT3 9,
16403,BELFAST: QUEENS UNIVERSITY,ANTRIM,COUNTY,[1920-01-01],[1956-12-31],54.584,-5.93483,BT7 1,
56952,BELFAST: QUEENS UNIVERSITY NO 2,ANTRIM,COUNTY,[2011-03-01],[Current],54.5854,-5.93784,BT9 6,
1470,BELFAST: QUEENS UNIVERSITY ROOF,ANTRIM,COUNTY,[1967-01-01],[1973-12-31],54.5848,-5.93324,BT7 1,DT DW HW
1463,BELFAST: UPPER FALLS,ANTRIM,COUNTY,[1979-01-01],[2004-02-01],54.5774,-5.97384,BT11 9,DR DT DW HW
16405,BELFAST WEATHER CENTRE,ANTRIM,COUNTY,[1982-01-01],[1999-12-31],54.5974,-5.93106,BT1 6,
24108,BELFAST: WHITEHOUSE,ANTRIM,COUNTY,[1998-12-01],[2005-11-01],54.6505,-5.91393,BT37,DR DT DW HW
1479,BELMONT,ANTRIM,COUNTY,[1963-01-01],[2017-10-20],54.7448,-5.77521,BT38 9,DR DT DW HW
1461,BLACK MOUNTAIN,ANTRIM,COUNTY,[1963-01-01],[1973-12-31],54.5863,-6.02291,BT17 0,DR DT DW HW
16243,BRAETOWN,ANTRIM,COUNTY,[1962-01-01],[Current],54.8473,-5.99448,BT42 4,
16307,BREEN FOREST,ANTRIM,COUNTY,[1962-01-01],[1994-12-31],55.1387,-6.24037,BT54 6,
16236,BROUGHSHANE,ANTRIM,COUNTY,[1965-01-01],[1965-12-31],54.8903,-6.21537,BT43 7,
16235,BROUGHSHANE FILTERS,ANTRIM,COUNTY,[1967-01-01],[2005-02-01],54.915,-6.18308,BT43 7,
19163,BROUGHSHANE: WILSON HOUSE,ANTRIM,COUNTY,[1997-06-01],[2007-02-01],54.8913,-6.21567,BT43 7,
16241,BRUNT HILL NO 1,ANTRIM,COUNTY,[1961-01-01],[Current],54.8404,-5.94544,BT40 2,
16242,BRUNT HILL NO 2,ANTRIM,COUNTY,[1962-01-01],[Current],54.8363,-5.96163,BT40 2,
16328,BUSH HEAD,ANTRIM,COUNTY,[1965-01-01],[Current],55.0406,-6.18503,BT44 0,
16317,BUSHMILLS DISTILLERY,ANTRIM,COUNTY,[1989-01-01],[1992-12-31],55.2016,-6.51565,BT57 8,
19271,BUSHMILLS: EAGRY,ANTRIM,COUNTY,[1998-05-01],[2003-09-30],55.1972,-6.51738,BT57 8,
16318,BUSHMILLS POLICE STATION,ANTRIM,COUNTY,[1964-01-01],[1988-12-31],55.2044,-6.52026,BT57 8,
16316,BUSHMILLS: PRIESTLAND,ANTRIM,COUNTY,[1990-01-01],[2014-07-17],55.1781,-6.56663,BT57 8,
61926,BUSHMILLS: PRIESTLAND NO 2,ANTRIM,COUNTY,[2014-07-17],[Current],55.1871,-6.55497,BT57 8,
17350,CAIRNDHU GOLF CLUB,ANTRIM,COUNTY,[1996-07-01],[Current],54.8956,-5.8516,BT40 2,
16239,CARNINARD MOUNTAIN,ANTRIM,COUNTY,[1960-01-01],[2013-05-15],54.8136,-5.95641,BT39 9,
16228,CARNLEA,ANTRIM,COUNTY,[1959-01-01],[1971-12-31],54.9278,-6.32448,BT43 5,
1457,CARNLOUGH,ANTRIM,COUNTY,[1975-01-01],[2005-04-30],54.9839,-5.99247,BT44 0,DR DT DW HW ST
16313,CARNMOON,ANTRIM,COUNTY,[1977-01-01],[1984-12-31],55.1882,-6.44548,BT57 8,
16354,CARRICKFERGUS,ANTRIM,COUNTY,[1964-01-01],[1979-12-31],54.7165,-5.80547,BT38 8,
16355,CARRICKFERGUS HARBOUR,ANTRIM,COUNTY,[1980-01-01],[1984-12-31],54.7129,-5.80877,BT38 8,
16349,CASTLE DOBBS,ANTRIM,COUNTY,[1726-01-01],[1726-12-31],54.7443,-5.75582,BT38 9,
16257,CASTLE UPTON,ANTRIM,COUNTY,[1964-01-01],[1993-12-31],54.7043,-6.09476,BT39 0,
16347,CLOGHFIN,ANTRIM,COUNTY,[1964-01-01],[1964-12-31],54.774,-5.70754,BT40 3,
16223,CLOUGHMILLS,ANTRIM,COUNTY,[1975-01-01],[1983-12-31],55.0006,-6.3277,BT44 9,
16224,CLOUGHMILLS: MAIN STREET,ANTRIM,COUNTY,[1964-01-01],[Current],54.9969,-6.32893,BT44 9,
16295,COLERAINE: CUTTS,ANTRIM,COUNTY,[1937-01-01],[Current],55.1125,-6.66196,BT51 3,
16394,COLINWELL,ANTRIM,COUNTY,[1984-01-01],[2007-10-31],54.5679,-6.03767,BT17 0,
16226,COLLIN TOP,ANTRIM,COUNTY,[1964-01-01],[2016-12-31],54.9789,-6.11437,BT44 0,
16353,COPELAND RESR,ANTRIM,COUNTY,[1887-01-01],[Current],54.7493,-5.78257,BT38 9,
16287,CRAIGS FOREST,ANTRIM,COUNTY,[1961-01-01],[1984-12-31],54.98,-6.46291,BT53 7,
16312,CROAGHMORE,ANTRIM,COUNTY,[1974-01-01],[1983-11-30],55.2031,-6.41505,BT57 8,
16336,CROCKRAVAR NO 1,ANTRIM,COUNTY,[1964-01-01],[1977-12-31],55.012,-6.06143,BT44 0,
16337,CROCKRAVAR NO 2,ANTRIM,COUNTY,[1965-01-01],[2017-02-28],55.0119,-6.06039,BT44 0,
19189,CRUMLIN: ARDMORE,ANTRIM,COUNTY,[1997-10-01],[2005-12-31],54.6408,-6.29448,BT41,
16215,CRUMLIN: BELGROVE,ANTRIM,COUNTY,[1989-01-01],[1996-10-01],54.5996,-6.24513,BT29 4,
16216,CRUMLIN: LENNYMORE,ANTRIM,COUNTY,[1985-01-01],[1988-12-31],54.6061,-6.26033,BT29 4,
16327,CUSHENDUN,ANTRIM,COUNTY,[1964-01-01],[1967-12-31],55.1276,-6.04329,BT44 0,
16333,CUSHENDUN: GLENDUN LODGE,ANTRIM,COUNTY,[1981-01-01],[1986-12-31],55.1286,-6.05108,BT44 0,
16314,DERVOCK,ANTRIM,COUNTY,[1967-01-01],[2001-08-31],55.123,-6.48094,BT53 8,
1462,DIVIS MOUNTAIN,ANTRIM,COUNTY,[1960-01-01],[1986-12-31],54.6076,-6.00794,BT13 3,DR DT DW HW
16365,DORISLAND RESR,ANTRIM,COUNTY,[1890-01-01],[Current],54.7211,-5.84841,BT38 8,
16249,DRUMANAWAY,ANTRIM,COUNTY,[1981-01-01],[1993-12-31],54.7772,-6.34781,BT41 3,
16227,DUNGONNELL FILTERS,ANTRIM,COUNTY,[1964-01-01],[1981-12-31],54.99,-6.15156,BT43 7,
1460,DUNGONNELL FILTERS NO 2,ANTRIM,COUNTY,[1981-01-01],[Current],54.9893,-6.1432,BT43 7,DR DT DW HW MW
24096,DUNLOY: LOUGHABIN,ANTRIM,COUNTY,[1998-11-01],[2019-03-28],55.0454,-6.40523,BT44,
16396,DUNMURRY: SEYMOUR HOUSE,ANTRIM,COUNTY,[1964-01-01],[1967-12-31],54.5448,-6.00946,BT17 9,
16398,DUNMURRY S WKS,ANTRIM,COUNTY,[1958-01-01],[1986-12-31],54.5427,-5.9941,BT17 9,
16858,FINAGHY,ANTRIM,COUNTY,[1963-01-01],[1966-12-31],54.5613,-5.97618,BT10 0,
1456,GARRON TOWER: ST MACNISSIS,ANTRIM,COUNTY,[1987-01-01],[2007-11-30],55.042,-5.96735,BT44 0,DR DT DW HW
56937,GIANTS CAUSEWAY,ANTRIM,COUNTY,[2011-05-10],[Current],55.2344,-6.51112,BT57 8,DT DW HR HW ST
16230,GLARRYFORD,ANTRIM,COUNTY,[1980-01-01],[2003-04-30],54.9382,-6.35839,BT44,
16339,GLENARM FOREST,ANTRIM,COUNTY,[1961-01-01],[2008-09-01],54.9641,-5.95287,BT44 0,
16372,GLENGORMLEY,ANTRIM,COUNTY,[1964-01-01],[1965-12-31],54.6705,-5.9537,BT36 6,
16246,GLEN HEAD,ANTRIM,COUNTY,[1965-01-01],[Current],54.8489,-6.04859,BT42 4,
16366,GREENISLAND,ANTRIM,COUNTY,[1962-01-01],[1963-12-31],54.6958,-5.85624,BT38 8,
1451,GREENMOUNT,ANTRIM,COUNTY,[1963-01-01],[1996-03-31],54.697,-6.2068,BT41 4,DR DT DW HW ST
16261,HYDE PARK,ANTRIM,COUNTY,[1963-01-01],[1963-12-31],54.6741,-6.00314,BT36 4,
1464,HYDE PARK: MALLUSK,ANTRIM,COUNTY,[1972-01-01],[1983-12-31],54.673,-5.99234,BT36 4,DR DT DW HW
16258,ISLANDREAGH,ANTRIM,COUNTY,[1964-01-01],[1969-12-31],54.7053,-6.15833,BT41 2,
1473,JORDANSTOWN,ANTRIM,COUNTY,[1981-01-01],[1982-12-31],54.6875,-5.89235,BT37 9,DR DT DW HW
16367,JORDANSTOWN: N I POLYTECHNIC,ANTRIM,COUNTY,[1971-01-01],[1971-12-31],54.6846,-5.8801,BT37 9,
1474,JORDANSTOWN: ROSSTULLA,ANTRIM,COUNTY,[1988-01-01],[1996-09-30],54.6819,-5.88488,BT37 9,DR DT DW HW
16248,KELLS POLICE STATION,ANTRIM,COUNTY,[1964-01-01],[1983-12-31],54.8059,-6.22064,BT42 3,
16310,KERRSBROOK,ANTRIM,COUNTY,[1965-01-01],[1974-12-31],55.1072,-6.36557,BT53 8,
19192,KILLYLANE,ANTRIM,COUNTY,[1976-01-01],[Current],54.8174,-6.0039,BT42 3,DR DT DW HR HW MW ST
16245,KILLYLANE RESR,ANTRIM,COUNTY,[1952-01-01],[1976-12-31],54.8188,-6.01,BT42 3,
16381,KILMINIOGE: MCKINLEYS CROSSING,ANTRIM,COUNTY,[1965-01-01],[1966-12-31],54.4919,-6.25283,BT67 0,
1481,KILROOT,ANTRIM,COUNTY,[1963-01-01],[1975-12-31],54.7319,-5.76272,BT38 9,DR DT DW HW
1482,KILROOT POWER STATION,ANTRIM,COUNTY,[1975-01-01],[1989-12-31],54.7266,-5.77232,BT38 7,DR DT DW HW MW
1483,KILROOT POWER STATION B,ANTRIM,COUNTY,[1989-01-01],[1994-12-31],54.7246,-5.75846,BT38 9,
16343,KILWAUGHTER,ANTRIM,COUNTY,[1963-01-01],[1990-12-31],54.8357,-5.89242,BT40 2,
16361,KNOCKAGH,ANTRIM,COUNTY,[1939-01-01],[1989-12-31],54.7223,-5.88123,BT38 8,
16334,KNOCKANS,ANTRIM,COUNTY,[1979-01-01],[1983-12-31],55.068,-6.07908,BT44 0,
16393,LAGMORE RESR,ANTRIM,COUNTY,[1939-01-01],[1977-12-31],54.5534,-6.0446,BT28 3,
16392,LAMBEG: GLENMORE HOUSE,ANTRIM,COUNTY,[1927-01-01],[1954-12-31],54.5271,-6.02577,BT27 4,
1480,LARNE,ANTRIM,COUNTY,[1958-01-01],[2004-03-16],54.8517,-5.83084,BT40 2,DR DT DW HW MW
16344,LARNE: GREENLAND CEMETERY,ANTRIM,COUNTY,[1964-01-01],[2008-10-01],54.8602,-5.83244,BT40 2,
16342,LARNE HARBOUR,ANTRIM,COUNTY,[1981-01-01],[1981-12-31],54.8511,-5.79661,BT40 3,
16220,LEATHEMSTOWN RESR,ANTRIM,COUNTY,[1939-01-01],[1977-12-31],54.5843,-6.12202,BT29 4,
16311,LEGAVARRA,ANTRIM,COUNTY,[1974-01-01],[1983-12-31],55.2203,-6.35779,BT54 6,
16388,LISBURN: ANTRIM ROAD LABS,ANTRIM,COUNTY,[1983-01-01],[2007-10-31],54.5138,-6.05095,BT28 3,
